,weekday,hour,region,count,total_amount_sum,duration_min,duration_sum,duration_max
1047,6,5,5,338,2691.330000000001,2,133478,83217
1048,6,5,6,357,2654.7299999999996,2,66042,1969
1049,6,5,7,41,456.35000000000014,13,9424,1115
1050,6,6,1,98,1690.9099999999994,2,105964,83284
1051,6,6,2,322,3783.61,0,140929,81313
1052,6,6,3,1346,15345.150000000001,2,430779,83794
1053,6,6,4,275,3435.080000000001,3,43540,1643
1054,6,6,5,652,6206.99,1,163747,61466
1055,6,6,6,369,3356.75,4,64992,1651
1056,6,6,7,57,969.8599999999997,4,10961,1449
1057,6,7,1,157,2462.96,2,37000,3856
1058,6,7,2,407,4633.37,2,500849,86142
1059,6,7,3,1815,20277.089999999993,0,686982,84335
1060,6,7,4,582,5179.38,1,196490,85454
1061,6,7,5,1506,11600.740000000002,0,594100,86293
1062,6,7,6,423,3072.609999999999,3,83167,2103
1063,6,7,7,58,773.9399999999998,9,10283,1455
1064,6,8,1,296,3233.250000000001,2,70193,3790
1065,6,8,2,643,6102.38,2,469523,85774
1066,6,8,3,2877,28405.979999999967,0,834024,83066
1067,6,8,4,1555,10761.000000000004,2,669053,82996
1068,6,8,5,2873,18807.409999999993,0,941883,86193
1069,6,8,6,721,5447.93,2,296806,86118
1070,6,8,7,59,747.1699999999998,2,10061,482
1071,6,9,1,608,5210.710000000001,2,372340,85345
1072,6,9,2,1069,8917.590000000004,1,248519,4617
1073,6,9,3,4181,37141.51999999995,1,1941122,85926
1074,6,9,4,2757,19257.889999999996,2,943661,86286
1075,6,9,5,4852,31618.56999999996,1,1332550,86201
1076,6,9,6,1002,6653.400000000003,3,476254,86207
1077,6,9,7,55,605.7099999999999,8,13915,1524
1078,6,10,1,787,6729.760000000002,1,463807,85114
1079,6,10,2,1367,11154.330000000005,2,315580,3642
1080,6,10,3,5319,47928.78999999993,0,1669217,86304
1081,6,10,4,3622,23824.119999999977,2,1192659,86230
1082,6,10,5,5933,38771.34999999992,2,1383996,86091
1083,6,10,6,1127,7490.040000000003,2,422221,86247
1084,6,10,7,69,786.1299999999998,18,16646,1549
1085,6,11,1,943,8038.160000000004,1,261577,4559
1086,6,11,2,1654,13551.790000000003,1,504763,85995
1087,6,11,3,6400,56337.17999999992,0,2621578,86383
1088,6,11,4,3992,26920.359999999975,2,1618131,86312
1089,6,11,5,6951,45356.229999999894,2,2395772,86341
1090,6,11,6,1153,7981.620000000001,2,392973,85850
1091,6,11,7,68,747.8599999999999,1,99039,83169
1092,6,12,1,1043,9054.290000000003,2,460694,86290
1093,6,12,2,2096,16331.320000000003,1,980390,86222
1094,6,12,3,7105,59294.04999999991,0,3243159,86230
1095,6,12,4,3976,26916.569999999974,2,1625149,86263
1096,6,12,5,7740,50019.96999999992,1,2964061,86286
1097,6,12,6,974,6626.170000000002,2,313668,85137
1098,6,12,7,57,646.79,3,17187,1403
1099,6,13,1,983,9202.490000000003,2,540531,85271
1100,6,13,2,2237,19280.910000000007,2,1320225,86234
1101,6,13,3,7327,65125.66999999996,0,3302799,86393
1102,6,13,4,4179,29727.27999999997,1,1306816,86306
1103,6,13,5,7436,50768.71999999993,0,2678248,86333
1104,6,13,6,928,6775.100000000003,3,408975,85248
1105,6,13,7,95,1008.7599999999999,7,31311,2214
1106,6,14,1,826,7780.860000000003,2,267784,32604
1107,6,14,2,2019,17425.37,0,528602,3601
1108,6,14,3,7102,65406.709999999955,0,3369704,86343
1109,6,14,4,3815,27699.58999999997,2,1350408,85956
1110,6,14,5,6730,44822.719999999914,1,2404211,86333
1111,6,14,6,961,6650.060000000001,2,433195,86111
1112,6,14,7,67,730.5999999999999,3,20717,1636
1113,6,15,1,860,8457.090000000002,2,258931,30694
1114,6,15,2,1928,16698.84,1,601488,86035
1115,6,15,3,6354,63027.57999999992,0,2682109,86318
1116,6,15,4,3552,25394.719999999983,2,1701672,86151
1117,6,15,5,6537,44464.87999999992,1,1996643,86327
1118,6,15,6,887,7243.590000000003,3,429615,85435
1119,6,15,7,71,862.1199999999998,12,17450,707
1120,6,16,1,823,9538.340000000002,3,238461,6256
1121,6,16,2,2055,19139.77,2,915029,86226
1122,6,16,3,6425,64547.45999999995,0,3285945,86217
1123,6,16,4,3510,24419.87999999998,2,1949253,86323
1124,6,16,5,6250,43292.369999999915,1,1625569,86299
1125,6,16,6,854,6696.740000000003,3,465979,86342
1126,6,16,7,76,579.0899999999998,3,20339,590
1127,6,17,1,811,9100.95,1,284102,81090
1128,6,17,2,2205,19407.059999999994,0,741791,86320
1129,6,17,3,6753,70517.13999999997,0,2812090,86335
1130,6,17,4,3719,26943.789999999968,1,1629301,86351
1131,6,17,5,6071,41784.38999999993,1,1932172,86302
1132,6,17,6,890,7303.830000000002,0,314383,84475
1133,6,17,7,87,827.51,4,23330,1462
1134,6,18,1,737,8195.76,2,194591,4483
1135,6,18,2,2499,22206.08999999999,1,898246,85683
1136,6,18,3,7353,70136.98999999998,0,3224339,86375
1137,6,18,4,3635,26280.129999999983,2,1212595,86315
1138,6,18,5,6439,43613.369999999915,2,2085958,86247
1139,6,18,6,816,6422.020000000001,2,288343,84243
1140,6,18,7,115,1173.6299999999997,2,116840,86271
1141,6,19,1,665,8771.53,1,266601,85897
1142,6,19,2,2424,20591.119999999995,1,1630753,86333
1143,6,19,3,6516,58317.13999999995,1,3092698,86339
1144,6,19,4,2897,20454.519999999993,1,1451340,86331
1145,6,19,5,5327,36597.899999999936,1,1888411,86309
1146,6,19,6,768,5757.880000000001,2,368308,86052
1147,6,19,7,101,1076.9299999999998,3,26789,1493
1148,6,20,1,542,6359.22,2,153398,11318
1149,6,20,2,2122,20301.23999999999,1,644063,85906
1150,6,20,3,5681,58885.49999999999,0,2266890,86293
1151,6,20,4,2243,17214.050000000003,1,973628,86282
1152,6,20,5,3991,30780.279999999962,0,1050372,86269
1153,6,20,6,809,6527.620000000003,2,271709,86205
1154,6,20,7,109,1206.78,1,28366,1822
1155,6,21,1,498,7534.080000000001,1,215184,85217
1156,6,21,2,1751,16623.22,1,810231,86355
1157,6,21,3,5374,58068.45999999994,1,2222934,86195
1158,6,21,4,1656,13590.740000000003,2,662347,86197
1159,6,21,5,3030,25144.839999999975,1,1158025,86249
1160,6,21,6,687,6438.060000000001,2,332429,84979
1161,6,21,7,125,1510.8499999999997,1,34065,2142
1162,6,22,1,407,7259.510000000001,1,105135,3485
1163,6,22,2,1664,19315.92999999999,0,563882,85626
1164,6,22,3,4809,54108.49999999995,0,2321943,86275
1165,6,22,4,1308,12162.440000000002,2,293656,2138
1166,6,22,5,2028,18683.809999999994,1,696574,86359
1167,6,22,6,637,6246.330000000003,2,222424,86342
1168,6,22,7,110,1368.42,3,25315,2089
1169,6,23,1,308,5355.750000000001,1,59437,2579
1170,6,23,2,1407,16487.85,0,663054,86291
1171,6,23,3,3633,44029.69999999994,1,1076776,86280
1172,6,23,4,723,8610.680000000002,1,150174,2572
1173,6,23,5,1252,13321.060000000001,1,272648,3699
1174,6,23,6,595,5765.870000000001,0,223297,84528
1175,6,23,7,113,1793.27,2,21431,693
