VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,02/08/2018 07:35:24 AM,02/08/2018 07:48:22 AM,1,2.04,1,N,231,231,1,10.5,0,0.5,3.39,0,0.3,14.69
1,02/08/2018 07:14:54 AM,02/08/2018 07:37:57 AM,1,4.9,1,N,41,234,1,19.5,0,0.5,2.03,0,0.3,22.33
1,02/08/2018 07:39:16 AM,02/08/2018 07:53:18 AM,1,3,1,N,234,13,1,12.5,0,0.5,2,0,0.3,15.3
2,02/08/2018 07:40:10 AM,02/08/2018 07:50:54 AM,1,1.04,1,N,68,170,2,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 07:55:59 AM,02/08/2018 07:59:40 AM,1,0.44,1,N,233,161,1,4.5,0,0.5,1.06,0,0.3,6.36
2,02/08/2018 07:31:11 AM,02/08/2018 08:03:09 AM,1,9.85,1,N,196,125,1,31.5,0,0.5,50,5.76,0.3,88.06
1,02/08/2018 07:21:13 AM,02/08/2018 07:37:45 AM,1,7.1,1,N,66,140,1,21,0,0.5,3,0,0.3,24.8
1,02/08/2018 07:42:47 AM,02/08/2018 07:49:10 AM,1,1.2,1,N,140,141,1,6.5,0,0.5,1.45,0,0.3,8.75
1,02/08/2018 07:58:38 AM,02/08/2018 08:12:33 AM,1,1.5,1,N,233,140,2,10,0,0.5,0,0,0.3,10.8
2,02/08/2018 07:11:52 AM,02/08/2018 07:43:19 AM,6,12.25,1,N,138,79,1,35.5,0,0.5,8.41,5.76,0.3,50.47
2,02/08/2018 07:46:44 AM,02/08/2018 07:53:19 AM,6,1.59,1,N,107,170,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 07:54:14 AM,02/08/2018 07:57:05 AM,6,0.49,1,N,170,161,1,4,0,0.5,0.24,0,0.3,5.04
1,02/08/2018 07:49:31 AM,02/08/2018 08:01:12 AM,4,0.6,1,N,141,141,1,8,0,0.5,1.5,0,0.3,10.3
2,02/08/2018 07:34:29 AM,02/08/2018 07:42:01 AM,1,1.03,1,N,141,229,1,6.5,0,0.5,1.46,0,0.3,8.76
2,02/08/2018 07:43:24 AM,02/08/2018 07:45:14 AM,1,0.65,1,N,229,162,2,4,0,0.5,0,0,0.3,4.8
2,02/08/2018 07:46:27 AM,02/08/2018 08:05:22 AM,1,2.64,1,N,162,246,1,13.5,0,0.5,0,0,0.3,14.3
2,02/08/2018 07:14:01 AM,02/08/2018 07:20:27 AM,4,0.67,1,N,50,230,4,-6,0,-0.5,0,0,-0.3,-6.8
2,02/08/2018 07:14:01 AM,02/08/2018 07:20:27 AM,4,0.67,1,N,50,230,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:30:54 AM,02/08/2018 07:50:19 AM,4,1.91,1,N,50,162,2,13,0,0.5,0,0,0.3,13.8
2,02/08/2018 07:55:03 AM,02/08/2018 08:14:41 AM,4,3.24,1,N,162,263,1,15.5,0,0.5,3.26,0,0.3,19.56
2,02/08/2018 07:39:47 AM,02/08/2018 07:45:04 AM,2,0.88,1,N,224,107,2,5.5,0,0.5,0,0,0.3,6.3
2,02/08/2018 07:47:45 AM,02/08/2018 08:02:03 AM,2,2.4,1,N,107,231,1,11.5,0,0.5,2.46,0,0.3,14.76
2,02/08/2018 07:49:53 AM,02/08/2018 09:07:52 AM,1,18.21,2,N,132,230,2,52,0,0.5,0,5.76,0.3,58.56
1,02/08/2018 07:02:42 AM,02/08/2018 07:05:14 AM,1,0.5,1,N,262,236,1,4,0,0.5,2,0,0.3,6.8
1,02/08/2018 07:18:44 AM,02/08/2018 07:37:23 AM,1,2.7,1,N,263,230,1,14,0,0.5,2.5,0,0.3,17.3
1,02/08/2018 07:51:49 AM,02/08/2018 07:59:39 AM,1,0.9,1,N,142,43,1,7,0,0.5,2.3,0,0.3,10.1
1,02/08/2018 07:39:13 AM,02/08/2018 07:43:09 AM,1,0.6,1,N,33,66,1,4.5,0,0.5,1.5,0,0.3,6.8
1,02/08/2018 07:56:29 AM,02/08/2018 08:05:10 AM,1,2.3,1,N,87,4,2,9,0,0.5,0,0,0.3,9.8
2,02/08/2018 07:15:11 AM,02/08/2018 07:34:21 AM,4,4.41,1,N,226,161,2,16.5,0,0.5,0,0,0.3,17.3
2,02/08/2018 07:44:03 AM,02/08/2018 08:06:29 AM,4,5.33,1,N,170,88,1,21.5,0,0.5,5.58,0,0.3,27.88
1,02/08/2018 07:08:13 AM,02/08/2018 07:24:13 AM,1,5.1,1,N,143,13,1,17,0,0.5,5.3,0,0.3,23.1
1,02/08/2018 07:25:22 AM,02/08/2018 07:42:52 AM,1,6.5,1,N,13,230,1,20.5,0,0.5,3.2,0,0.3,24.5
1,02/08/2018 07:07:43 AM,02/08/2018 07:20:57 AM,1,1.2,1,N,68,170,1,9.5,0,0.5,2.55,0,0.3,12.85
1,02/08/2018 07:23:16 AM,02/08/2018 07:27:38 AM,1,0.8,1,N,170,164,1,5.5,0,0.5,1.25,0,0.3,7.55
1,02/08/2018 07:31:44 AM,02/08/2018 07:36:16 AM,1,0.5,1,N,164,100,1,5,0,0.5,0.7,0,0.3,6.5
1,02/08/2018 07:38:23 AM,02/08/2018 07:43:58 AM,1,0.8,1,N,100,161,1,5.5,0,0.5,1.25,0,0.3,7.55
1,02/08/2018 07:53:05 AM,02/08/2018 08:01:31 AM,1,1.1,1,N,234,246,1,7.5,0,0.5,1.65,0,0.3,9.95
2,02/08/2018 07:18:33 AM,02/08/2018 07:28:54 AM,3,1.29,1,N,262,237,1,8,0,0.5,1.32,0,0.3,10.12
2,02/08/2018 07:35:28 AM,02/08/2018 07:43:48 AM,3,1.52,1,N,236,161,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:56:03 AM,02/08/2018 08:03:07 AM,3,1.17,1,N,237,163,2,6.5,0,0.5,0,0,0.3,7.3
2,02/08/2018 07:04:33 AM,02/08/2018 07:07:05 AM,3,0.83,1,N,137,233,1,4.5,0,0.5,1.59,0,0.3,6.89
2,02/08/2018 07:21:22 AM,02/08/2018 07:22:00 AM,2,0.01,1,N,141,141,2,2.5,0,0.5,0,0,0.3,3.3
2,02/08/2018 07:00:01 AM,02/08/2018 07:08:35 AM,1,1.95,1,N,236,161,1,8.5,0,0.5,1.86,0,0.3,11.16
2,02/08/2018 07:24:07 AM,02/08/2018 07:40:03 AM,1,1.95,1,N,48,140,1,12,0,0.5,2,0,0.3,14.8
2,02/08/2018 07:43:08 AM,02/08/2018 07:58:04 AM,1,6.7,1,N,141,88,1,21.5,0,0.5,4.46,0,0.3,26.76
2,02/08/2018 07:11:33 AM,02/08/2018 07:23:58 AM,1,1.96,1,N,141,230,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:29:40 AM,02/08/2018 07:47:54 AM,1,2.45,1,N,100,141,1,13.5,0,0.5,2.86,0,0.3,17.16
2,02/08/2018 07:53:11 AM,02/08/2018 08:07:11 AM,1,2.44,1,N,141,163,1,11.5,0,0.5,3.08,0,0.3,15.38
2,02/08/2018 07:14:52 AM,02/08/2018 07:20:46 AM,1,0.91,1,N,170,161,1,6,0,0.5,1.7,0,0.3,8.5
2,02/08/2018 07:30:18 AM,02/08/2018 07:34:37 AM,2,1.02,1,N,186,234,1,5.5,0,0.5,1,0,0.3,7.3
2,02/08/2018 07:37:02 AM,02/08/2018 07:45:24 AM,1,1.57,1,N,234,170,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:50:12 AM,02/08/2018 07:54:53 AM,1,0.38,1,N,170,161,2,5,0,0.5,0,0,0.3,5.8
1,02/08/2018 07:11:18 AM,02/08/2018 07:21:28 AM,1,2.2,1,N,142,186,1,9.5,0,0.5,2.55,0,0.3,12.85
1,02/08/2018 07:23:24 AM,02/08/2018 07:28:51 AM,1,1,1,N,90,234,1,6,0,0.5,1,0,0.3,7.8
2,02/08/2018 07:07:06 AM,02/08/2018 07:13:12 AM,2,0.92,1,N,262,75,1,6,0,0.5,1.36,0,0.3,8.16
2,02/08/2018 07:27:42 AM,02/08/2018 07:41:41 AM,2,7.3,1,N,262,87,1,21.5,0,0.5,4.46,0,0.3,26.76
2,02/08/2018 07:58:21 AM,02/08/2018 08:17:36 AM,2,5.26,1,N,87,162,1,18.5,0,0.5,3.86,0,0.3,23.16
1,02/08/2018 07:00:36 AM,02/08/2018 07:13:14 AM,1,3.2,1,N,236,68,1,12,0,0.5,1.92,0,0.3,14.72
1,02/08/2018 07:23:56 AM,02/08/2018 07:38:52 AM,1,2.6,1,N,68,161,1,12,0,0.5,1.5,0,0.3,14.3
1,02/08/2018 07:55:20 AM,02/08/2018 08:23:48 AM,1,3.9,1,N,143,107,1,18,0,0.5,0,0,0.3,18.8
2,02/08/2018 07:41:12 AM,02/08/2018 08:07:01 AM,2,5.19,1,N,231,236,1,20.5,0,0.5,2,0,0.3,23.3
2,02/08/2018 07:11:53 AM,02/08/2018 07:20:09 AM,1,1.33,1,N,161,164,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 07:22:35 AM,02/08/2018 07:24:42 AM,1,0.59,1,N,186,164,1,4,0,0.5,0.24,0,0.3,5.04
2,02/08/2018 07:33:45 AM,02/08/2018 07:38:08 AM,1,0.95,1,N,186,230,1,5,0,0.5,1.16,0,0.3,6.96
2,02/08/2018 07:48:53 AM,02/08/2018 07:54:21 AM,1,0.84,1,N,186,230,1,5.5,0,0.5,1.26,0,0.3,7.56
2,02/08/2018 07:20:34 AM,02/08/2018 07:56:01 AM,1,11.5,1,N,138,161,1,37,0,0.5,13.07,5.76,0.3,56.63
2,02/08/2018 07:00:46 AM,02/08/2018 07:04:53 AM,2,0.37,1,N,264,264,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 07:07:17 AM,02/08/2018 07:10:18 AM,2,0.53,1,N,264,264,1,4,0,0.5,0.96,0,0.3,5.76
2,02/08/2018 07:22:14 AM,02/08/2018 07:32:43 AM,2,1.84,1,N,264,264,1,9,0,0.5,1.96,0,0.3,11.76
2,02/08/2018 07:37:30 AM,02/08/2018 07:41:29 AM,2,0.53,1,N,264,264,1,4.5,0,0.5,0.8,0,0.3,6.1
2,02/08/2018 07:43:52 AM,02/08/2018 08:07:15 AM,2,5.69,1,N,264,264,1,20.5,0,0.5,3,0,0.3,24.3
1,02/08/2018 07:44:01 AM,02/08/2018 07:53:02 AM,1,1.3,1,N,239,166,1,8.5,0,0.5,1,0,0.3,10.3
2,02/08/2018 07:45:22 AM,02/08/2018 07:51:16 AM,5,1.01,1,N,141,236,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 07:03:59 AM,02/08/2018 07:09:01 AM,1,1.3,1,N,107,162,1,6,0,0.5,1.35,0,0.3,8.15
2,02/08/2018 07:23:33 AM,02/08/2018 07:40:35 AM,1,4.58,1,N,41,186,1,16,0,0.5,3.36,0,0.3,20.16
2,02/08/2018 07:43:31 AM,02/08/2018 07:55:07 AM,1,1.83,1,N,186,113,1,9.5,0,0.5,2.06,0,0.3,12.36
2,02/08/2018 07:56:52 AM,02/08/2018 08:08:01 AM,1,1.61,1,N,113,137,1,9,0,0.5,1.96,0,0.3,11.76
1,02/08/2018 07:04:02 AM,02/08/2018 07:14:57 AM,1,4.6,1,N,170,209,2,15.5,0,0.5,0,0,0.3,16.3
1,02/08/2018 07:26:43 AM,02/08/2018 07:46:38 AM,1,4,1,N,13,230,1,16.5,0,0.5,1.73,0,0.3,19.03
1,02/08/2018 07:52:33 AM,02/08/2018 08:04:18 AM,2,2,1,N,48,238,1,10,0,0.5,2.7,0,0.3,13.5
2,02/08/2018 07:23:06 AM,02/08/2018 07:30:11 AM,2,1.3,1,N,41,166,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 07:55:15 AM,02/08/2018 07:59:41 AM,1,0.7,1,N,229,233,1,5,0,0.5,1,0,0.3,6.8
2,02/08/2018 07:37:01 AM,02/08/2018 07:51:24 AM,1,7.03,1,N,229,65,1,21,0,0.5,5,0,0.3,26.8
1,02/08/2018 07:11:46 AM,02/08/2018 07:25:20 AM,1,3.1,1,N,236,50,1,12,0,0.5,1.92,0,0.3,14.72
1,02/08/2018 07:26:11 AM,02/08/2018 07:30:33 AM,1,0.9,1,N,50,142,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 07:44:36 AM,02/08/2018 07:53:18 AM,1,1.3,1,N,142,48,1,8,0,0.5,2.2,0,0.3,11
1,02/08/2018 07:56:03 AM,02/08/2018 08:10:05 AM,1,1.2,1,N,48,161,1,10,0,0.5,1.5,0,0.3,12.3
2,02/08/2018 07:29:32 AM,02/08/2018 07:37:09 AM,1,1.13,1,N,141,262,1,7,0,0.5,1.56,0,0.3,9.36
2,02/08/2018 07:38:03 AM,02/08/2018 07:54:06 AM,1,2.44,1,N,262,239,2,12.5,0,0.5,0,0,0.3,13.3
2,02/08/2018 07:54:46 AM,02/08/2018 08:08:56 AM,1,1.72,1,N,239,246,2,10,0,0.5,0,0,0.3,10.8
2,02/08/2018 07:13:12 AM,02/08/2018 07:18:54 AM,1,1.49,1,N,224,233,1,6.5,0,0.5,1.46,0,0.3,8.76
2,02/08/2018 07:22:00 AM,02/08/2018 07:29:32 AM,1,1.57,1,N,233,107,1,7.5,0,0.5,2.08,0,0.3,10.38
2,02/08/2018 07:41:27 AM,02/08/2018 07:54:20 AM,1,3.14,1,N,224,140,2,12.5,0,0.5,0,0,0.3,13.3
1,02/08/2018 07:29:12 AM,02/08/2018 07:30:29 AM,1,0.4,1,N,68,68,1,3.5,0,0.5,1.25,0,0.3,5.55
1,02/08/2018 07:32:09 AM,02/08/2018 08:02:03 AM,1,17.5,3,N,246,1,1,64.5,0,0,15.45,12.5,0.3,92.75
2,02/08/2018 07:35:12 AM,02/08/2018 08:12:08 AM,1,10.67,1,N,138,161,1,32,0,0.5,9.64,5.76,0.3,48.2
2,02/08/2018 07:02:56 AM,02/08/2018 07:13:44 AM,2,1.58,1,N,48,162,1,9,0,0.5,1,0,0.3,10.8
2,02/08/2018 07:17:49 AM,02/08/2018 07:26:10 AM,2,1.14,1,N,141,140,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 07:40:14 AM,02/08/2018 07:56:57 AM,2,7.57,1,N,140,261,2,23,0,0.5,0,0,0.3,23.8
2,02/08/2018 07:50:00 AM,02/08/2018 08:46:56 AM,1,19.04,1,N,132,89,2,56,0,0.5,0,0,0.3,56.8
2,02/08/2018 07:00:16 AM,02/08/2018 07:22:28 AM,1,2.94,1,N,163,107,1,15.5,0,0.5,3.26,0,0.3,19.56
2,02/08/2018 07:25:56 AM,02/08/2018 07:41:19 AM,1,3.04,1,N,107,144,1,13.5,0,0.5,1.5,0,0.3,15.8
2,02/08/2018 07:52:12 AM,02/08/2018 08:29:44 AM,1,19.08,2,N,45,132,2,52,0,0.5,0,0,0.3,52.8
2,02/08/2018 07:53:57 AM,02/08/2018 08:31:25 AM,1,12.83,1,N,138,233,1,39.5,0,0.5,9.21,5.76,0.3,55.27
2,02/08/2018 07:05:58 AM,02/08/2018 07:06:26 AM,1,0.01,1,N,158,158,1,2.5,0,0.5,4,0,0.3,7.3
2,02/08/2018 07:19:50 AM,02/08/2018 07:26:49 AM,1,1.43,1,N,186,230,1,7,0,0.5,0.86,0,0.3,8.66
2,02/08/2018 07:29:07 AM,02/08/2018 07:39:12 AM,1,1.26,1,N,48,161,1,8,0,0.5,2.2,0,0.3,11
2,02/08/2018 07:50:00 AM,02/08/2018 08:03:51 AM,1,1.86,1,N,229,262,1,10.5,0,0.5,2.26,0,0.3,13.56
1,02/08/2018 07:35:11 AM,02/08/2018 07:43:48 AM,1,1.5,1,N,125,79,2,7.5,0,0.5,0,0,0.3,8.3
1,02/08/2018 07:51:58 AM,02/08/2018 08:02:03 AM,1,1.7,1,N,234,161,1,8.5,0,0.5,1,0,0.3,10.3
2,02/08/2018 07:16:14 AM,02/08/2018 07:24:26 AM,1,1.26,1,N,162,237,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 07:48:44 AM,02/08/2018 07:58:28 AM,1,1.63,1,N,186,163,2,8.5,0,0.5,0,0,0.3,9.3
2,02/08/2018 07:07:22 AM,02/08/2018 08:04:50 AM,1,17.19,2,N,132,233,2,52,0,0.5,0,5.76,0.3,58.56
2,02/08/2018 07:07:41 AM,02/08/2018 07:21:01 AM,1,5.29,1,N,87,229,1,17,0,0.5,2,0,0.3,19.8
2,02/08/2018 07:30:28 AM,02/08/2018 07:36:30 AM,1,1.03,1,N,162,234,1,6.5,0,0.5,1.46,0,0.3,8.76
2,02/08/2018 07:49:32 AM,02/08/2018 07:56:48 AM,1,1.38,1,N,186,161,1,7,0,0.5,1.56,0,0.3,9.36
1,02/08/2018 07:03:42 AM,02/08/2018 07:09:03 AM,1,0.8,1,N,233,161,1,5.5,0,0.5,0.95,0,0.3,7.25
1,02/08/2018 07:23:59 AM,02/08/2018 07:33:51 AM,1,0.8,1,N,246,164,2,7.5,0,0.5,0,0,0.3,8.3
1,02/08/2018 07:48:58 AM,02/08/2018 07:56:34 AM,1,1.1,1,N,107,164,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 07:45:18 AM,02/08/2018 07:58:38 AM,1,1.6,1,N,233,186,1,10,0,0.5,2.15,0,0.3,12.95
2,02/08/2018 07:21:41 AM,02/08/2018 07:34:59 AM,1,1.68,1,N,238,142,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 07:39:40 AM,02/08/2018 07:47:21 AM,1,0.58,1,N,142,163,1,6.5,0,0.5,1.46,0,0.3,8.76
1,02/08/2018 07:03:57 AM,02/08/2018 07:18:30 AM,1,1.9,1,N,186,162,1,10.5,0,0.5,2.25,0,0.3,13.55
1,02/08/2018 07:35:56 AM,02/08/2018 07:49:43 AM,2,1.6,1,N,229,237,1,10,0,0.5,2.15,0,0.3,12.95
1,02/08/2018 07:50:51 AM,02/08/2018 07:59:11 AM,1,0.9,1,N,237,236,1,7,0,0.5,1.55,0,0.3,9.35
2,02/08/2018 07:05:33 AM,02/08/2018 07:08:08 AM,3,0.68,1,N,116,116,1,4.5,0,0.5,1.06,0,0.3,6.36
2,02/08/2018 07:10:01 AM,02/08/2018 07:16:28 AM,4,1.55,1,N,152,41,2,7,0,0.5,0,0,0.3,7.8
2,02/08/2018 07:22:32 AM,02/08/2018 07:49:43 AM,3,4.01,1,N,24,239,1,19.5,0,0.5,4.06,0,0.3,24.36
2,02/08/2018 07:51:28 AM,02/08/2018 08:07:43 AM,3,1.47,1,N,239,237,1,11,0,0.5,0,0,0.3,11.8
1,02/08/2018 07:01:19 AM,02/08/2018 07:11:30 AM,1,2.3,1,N,236,161,1,10,0,0.5,2.15,0,0.3,12.95
1,02/08/2018 07:33:28 AM,02/08/2018 07:40:31 AM,1,1.9,1,N,263,74,2,8,0,0.5,0,0,0.3,8.8
1,02/08/2018 07:45:06 AM,02/08/2018 07:55:35 AM,1,1.2,1,N,74,152,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 07:14:32 AM,02/08/2018 07:24:49 AM,1,14.6,1,N,264,264,1,58.5,0,0.5,17.75,0,0.3,77.05
1,02/08/2018 07:25:39 AM,02/08/2018 07:42:26 AM,1,2.8,1,N,239,186,1,13.5,0,0.5,2.85,0,0.3,17.15
1,02/08/2018 07:43:46 AM,02/08/2018 07:53:32 AM,1,1.2,1,N,186,230,1,7.5,0,0.5,1.25,0,0.3,9.55
1,02/08/2018 07:16:20 AM,02/08/2018 07:26:05 AM,1,2.6,1,N,224,140,2,10,0,0.5,0,0,0.3,10.8
1,02/08/2018 07:28:05 AM,02/08/2018 07:38:13 AM,1,1.7,1,N,141,161,2,9,0,0.5,0,0,0.3,9.8
1,02/08/2018 07:49:52 AM,02/08/2018 08:01:00 AM,1,1.8,1,N,107,162,1,9.5,0,0.5,1.7,0,0.3,12
1,02/08/2018 07:31:39 AM,02/08/2018 07:33:30 AM,1,0.6,1,N,237,237,2,3.5,0,0.5,0,0,0.3,4.3
1,02/08/2018 07:39:26 AM,02/08/2018 07:45:29 AM,1,1,1,N,237,162,1,6,0,0.5,1.35,0,0.3,8.15
1,02/08/2018 07:47:10 AM,02/08/2018 07:49:45 AM,1,0.4,1,N,161,170,1,3.5,0,0.5,1.25,0,0.3,5.55
1,02/08/2018 07:52:46 AM,02/08/2018 08:15:29 AM,1,2.1,1,N,170,48,1,14,0,0.5,2,0,0.3,16.8
2,02/08/2018 07:11:50 AM,02/08/2018 07:30:36 AM,1,2.59,1,N,143,162,1,14,0,0.5,2.96,0,0.3,19.71
2,02/08/2018 07:36:27 AM,02/08/2018 07:58:45 AM,1,3.75,1,N,229,161,1,16.5,0,0.5,2.7,0,0.3,20
2,02/08/2018 07:45:47 AM,02/08/2018 07:45:57 AM,1,0,2,N,68,68,1,52,0,0.5,11.71,5.76,0.3,70.27
2,02/08/2018 07:47:00 AM,02/08/2018 07:53:28 AM,1,0.75,1,N,68,48,1,6,0,0.5,1.36,0,0.3,8.16
2,02/08/2018 07:22:49 AM,02/08/2018 07:32:38 AM,1,1.33,1,N,186,162,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 07:42:14 AM,02/08/2018 07:51:30 AM,1,1.7,1,N,107,162,1,8.5,0,0.5,1.86,0,0.3,11.16
1,02/08/2018 07:05:24 AM,02/08/2018 07:07:00 AM,1,0.3,1,N,236,75,2,3.5,0,0.5,0,0,0.3,4.3
1,02/08/2018 07:24:32 AM,02/08/2018 07:34:14 AM,1,1.8,1,N,236,161,1,9,0,0.5,1.95,0,0.3,11.75
1,02/08/2018 07:52:32 AM,02/08/2018 08:10:15 AM,1,2,1,N,236,141,1,13,0,0.5,1,0,0.3,14.8
2,02/08/2018 07:34:36 AM,02/08/2018 07:40:25 AM,1,1.02,1,N,151,239,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:42:52 AM,02/08/2018 07:59:42 AM,1,3.64,1,N,239,234,1,14,0,0.5,3.7,0,0.3,18.5
2,02/08/2018 07:49:52 AM,02/08/2018 08:24:09 AM,4,8.5,1,N,226,159,1,29.5,0,0.5,10.82,5.76,0.3,46.88
2,02/08/2018 07:54:42 AM,02/08/2018 08:32:21 AM,1,4,1,N,24,162,1,23,0,0.5,4.76,0,0.3,28.56
2,02/08/2018 07:13:58 AM,02/08/2018 07:24:38 AM,1,1.84,1,N,143,141,1,9.5,0,0.5,3.09,0,0.3,13.39
1,02/08/2018 07:11:33 AM,02/08/2018 07:29:15 AM,2,3.1,1,N,164,87,1,13.5,0,0.5,4.29,0,0.3,18.59
1,02/08/2018 07:46:15 AM,02/08/2018 07:55:16 AM,1,0.7,1,N,13,88,1,7,0,0.5,1.55,0,0.3,9.35
1,02/08/2018 07:08:27 AM,02/08/2018 07:30:07 AM,1,4.3,1,N,260,237,2,18,0,0.5,0,0,0.3,18.8
1,02/08/2018 07:35:06 AM,02/08/2018 07:45:43 AM,1,1.9,1,N,236,161,1,9.5,0,0.5,2.05,0,0.3,12.35
1,02/08/2018 07:50:02 AM,02/08/2018 07:57:26 AM,1,0.5,1,N,161,163,1,6,0,0.5,1.35,0,0.3,8.15
2,02/08/2018 07:40:24 AM,02/08/2018 08:15:59 AM,2,12.04,1,N,138,186,1,36.5,0,0.5,8.61,5.76,0.3,51.67
1,02/08/2018 07:10:44 AM,02/08/2018 07:19:11 AM,1,1.9,1,N,249,161,2,8,0,0.5,0,0,0.3,8.8
1,02/08/2018 07:28:12 AM,02/08/2018 07:41:43 AM,1,2.5,1,N,100,237,1,11.5,0,0.5,1.7,0,0.3,14
1,02/08/2018 07:43:07 AM,02/08/2018 07:54:24 AM,1,1.2,1,N,237,140,1,8.5,0,0.5,1.85,0,0.3,11.15
1,02/08/2018 07:56:17 AM,02/08/2018 08:16:15 AM,1,1.9,1,N,140,137,1,13.5,0,0.5,2.86,0,0.3,17.16
2,02/08/2018 07:01:56 AM,02/08/2018 07:11:07 AM,1,2.34,1,N,236,161,1,9.5,0,0.5,2.58,0,0.3,12.88
2,02/08/2018 07:16:50 AM,02/08/2018 07:52:34 AM,1,7.97,1,N,161,147,2,29,0,0.5,0,0,0.3,29.8
1,02/08/2018 07:23:14 AM,02/08/2018 07:38:24 AM,1,3.3,1,N,262,164,1,13.5,0,0.5,2.85,0,0.3,17.15
1,02/08/2018 07:44:33 AM,02/08/2018 07:49:35 AM,1,1,1,N,100,163,1,6,0,0.5,1.2,0,0.3,8
1,02/08/2018 07:01:19 AM,02/08/2018 07:03:25 AM,1,0.7,1,N,239,142,1,4,0,0.5,0.95,0,0.3,5.75
1,02/08/2018 07:39:25 AM,02/08/2018 08:11:06 AM,1,4.4,1,N,238,164,1,22,0,0.5,4.55,0,0.3,27.35
1,02/08/2018 07:22:00 AM,02/08/2018 08:00:13 AM,1,7,1,N,237,56,2,29.5,0,0.5,0,0,0.3,30.3
1,02/08/2018 07:06:00 AM,02/08/2018 07:13:15 AM,1,1.5,1,N,142,230,1,7.5,0,0.5,1.66,0,0.3,9.96
1,02/08/2018 07:29:08 AM,02/08/2018 07:50:11 AM,1,2.8,1,N,238,140,1,14.5,0,0.5,2.5,0,0.3,17.8
1,02/08/2018 07:56:26 AM,02/08/2018 08:21:16 AM,1,7.5,1,N,140,66,1,25,0,0.5,4,0,0.3,29.8
2,02/08/2018 07:17:29 AM,02/08/2018 07:23:49 AM,5,1.21,1,N,43,238,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 07:30:21 AM,02/08/2018 07:36:57 AM,5,1.51,1,N,239,50,1,7,0,0.5,1.17,0,0.3,8.97
2,02/08/2018 07:43:26 AM,02/08/2018 07:49:26 AM,5,0.79,1,N,246,234,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 07:52:40 AM,02/08/2018 08:04:51 AM,5,1.57,1,N,234,161,1,9.5,0,0.5,2.06,0,0.3,12.36
2,02/08/2018 07:13:28 AM,02/08/2018 07:20:40 AM,1,1.51,1,N,43,238,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 07:24:56 AM,02/08/2018 07:30:37 AM,1,0.87,1,N,239,143,1,5.5,0,0.5,1.26,0,0.3,7.56
2,02/08/2018 07:32:16 AM,02/08/2018 07:41:08 AM,1,1.33,1,N,143,239,1,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 07:43:04 AM,02/08/2018 07:59:36 AM,1,5.57,1,N,239,244,1,19.5,0,0.5,4.06,0,0.3,24.36
2,02/08/2018 07:47:27 AM,02/08/2018 07:53:55 AM,1,0.79,1,N,68,249,1,6,0,0.5,1,0,0.3,7.8
2,02/08/2018 07:58:35 AM,02/08/2018 08:06:44 AM,1,1.66,1,N,249,231,1,8,0,0.5,1.5,0,0.3,10.3
2,02/08/2018 07:31:59 AM,02/08/2018 08:23:36 AM,6,16.63,2,N,132,164,2,52,0,0.5,0,5.76,0.3,58.56
1,02/08/2018 07:16:20 AM,02/08/2018 08:13:43 AM,1,17.9,2,N,132,161,2,52,0,0.5,0,5.76,0.3,58.56
2,02/08/2018 07:55:47 AM,02/08/2018 08:15:42 AM,1,7.7,1,N,151,220,1,24.5,0,0.5,2,0,0.3,27.3
2,02/08/2018 07:07:02 AM,02/08/2018 07:09:28 AM,6,0.43,1,N,262,236,2,4,0,0.5,0,0,0.3,4.8
2,02/08/2018 07:19:49 AM,02/08/2018 07:31:34 AM,6,1.94,1,N,236,236,2,10,0,0.5,0,0,0.3,10.8
2,02/08/2018 07:33:41 AM,02/08/2018 07:36:42 AM,6,0.66,1,N,236,237,1,4.5,0,0.5,1.09,0,0.3,6.39
